round,client_id,aggregation_weight,global_accuracy_vanilla,global_accuracy_weighted
5,2,0.029300911854103343,0.7420443587270974,0.7410800385728061
5,3,0.03306990881458967,0.7420443587270974,0.7410800385728061
5,4,0.030759878419452887,0.7420443587270974,0.7410800385728061
5,5,0.029300911854103343,0.7420443587270974,0.7410800385728061
5,6,0.031610942249240125,0.7420443587270974,0.7410800385728061
5,7,0.029908814589665652,0.7420443587270974,0.7410800385728061
5,8,0.02723404255319149,0.7420443587270974,0.7410800385728061
5,9,0.02796352583586626,0.7420443587270974,0.7410800385728061
5,10,0.02857142857142857,0.7420443587270974,0.7410800385728061
5,11,0.030638297872340424,0.7420443587270974,0.7410800385728061
5,12,0.031124620060790274,0.7420443587270974,0.7410800385728061
5,13,0.03173252279635258,0.7420443587270974,0.7410800385728061
5,14,0.0313677811550152,0.7420443587270974,0.7410800385728061
5,15,0.03185410334346504,0.7420443587270974,0.7410800385728061
5,16,0.035501519756838906,0.7420443587270974,0.7410800385728061
5,17,0.03574468085106383,0.7420443587270974,0.7410800385728061
5,18,0.035379939209726444,0.7420443587270974,0.7410800385728061
5,19,0.035015197568389056,0.7420443587270974,0.7410800385728061
5,20,0.03440729483282675,0.7420443587270974,0.7410800385728061
5,21,0.03963525835866261,0.7420443587270974,0.7410800385728061
5,22,0.031124620060790274,0.7420443587270974,0.7410800385728061
5,23,0.03610942249240122,0.7420443587270974,0.7410800385728061
5,24,0.03696048632218845,0.7420443587270974,0.7410800385728061
5,25,0.039756838905775076,0.7420443587270974,0.7410800385728061
5,26,0.038054711246200607,0.7420443587270974,0.7410800385728061
5,27,0.0364741641337386,0.7420443587270974,0.7410800385728061
5,28,0.03708206686930091,0.7420443587270974,0.7410800385728061
5,29,0.03343465045592705,0.7420443587270974,0.7410800385728061
5,30,0.037203647416413375,0.7420443587270974,0.7410800385728061
6,1,0.028304696315572305,0.7642237222757956,0.7748312439729991
6,2,0.031483530740076114,0.7642237222757956,0.7748312439729991
6,3,0.035218333792707675,0.7642237222757956,0.7748312439729991
6,4,0.03161282637285534,0.7642237222757956,0.7748312439729991
6,5,0.02857207550560296,0.7642237222757956,0.7748312439729991
6,6,0.017163527846485897,0.7642237222757956,0.7748312439729991
6,7,0.025979916174965315,0.7642237222757956,0.7748312439729991
6,8,0.03733413899916889,0.7642237222757956,0.7748312439729991
6,9,0.04786292242072789,0.7642237222757956,0.7748312439729991
6,10,0.03323044600714231,0.7642237222757956,0.7748312439729991
6,11,0.03979231618333399,0.7642237222757956,0.7748312439729991
6,12,0.03196150078002145,0.7642237222757956,0.7748312439729991
6,13,0.030567344647087512,0.7642237222757956,0.7748312439729991
6,14,0.030427650471461724,0.7642237222757956,0.7748312439729991
6,15,0.03493504961115157,0.7642237222757956,0.7748312439729991
6,16,0.03279669151954948,0.7642237222757956,0.7748312439729991
6,17,0.03449983184944892,0.7642237222757956,0.7748312439729991
6,18,0.020355492672782395,0.7642237222757956,0.7748312439729991
6,19,0.03156332722695747,0.7642237222757956,0.7748312439729991
6,20,0.030092081625493147,0.7642237222757956,0.7748312439729991
6,21,0.026716706175369503,0.7642237222757956,0.7748312439729991
6,22,0.04966132138575331,0.7642237222757956,0.7748312439729991
6,23,0.029922080535983376,0.7642237222757956,0.7748312439729991
6,24,0.05182004353162,0.7642237222757956,0.7748312439729991
6,25,0.031245349660438168,0.7642237222757956,0.7748312439729991
6,26,0.052322171826405674,0.7642237222757956,0.7748312439729991
6,27,0.027063524212978137,0.7642237222757956,0.7748312439729991
6,28,0.027563954814101038,0.7642237222757956,0.7748312439729991
6,29,0.03789636226850856,0.7642237222757956,0.7748312439729991
6,30,0.0320347848262502,0.7642237222757956,0.7748312439729991
7,1,0.033677811550151975,0.7695274831243973,0.7680810028929604
7,2,0.029300911854103343,0.7695274831243973,0.7680810028929604
7,3,0.03306990881458967,0.7695274831243973,0.7680810028929604
7,4,0.030759878419452887,0.7695274831243973,0.7680810028929604
7,5,0.029300911854103343,0.7695274831243973,0.7680810028929604
7,6,0.031610942249240125,0.7695274831243973,0.7680810028929604
7,7,0.029908814589665652,0.7695274831243973,0.7680810028929604
7,8,0.02723404255319149,0.7695274831243973,0.7680810028929604
7,9,0.02796352583586626,0.7695274831243973,0.7680810028929604
7,10,0.02857142857142857,0.7695274831243973,0.7680810028929604
7,11,0.030638297872340424,0.7695274831243973,0.7680810028929604
7,12,0.031124620060790274,0.7695274831243973,0.7680810028929604
7,13,0.03173252279635258,0.7695274831243973,0.7680810028929604
7,14,0.0313677811550152,0.7695274831243973,0.7680810028929604
7,15,0.03185410334346504,0.7695274831243973,0.7680810028929604
7,16,0.035501519756838906,0.7695274831243973,0.7680810028929604
