round,client_id,shapley_value,flagged_status,rolling_variance,trend_slope,z_score
36,29,0.0,0,0.0,0.0,0.0
37,1,-0.009408983451536646,0,1.96731043536201e-05,-0.4704491725768321,-4704.491725768323
37,9,0.01728132387706856,0,6.636536776536443e-05,0.8640661938534278,8640.661938534282
37,10,-0.0022931442080378183,0,1.1685578575238651e-06,-0.11465721040189089,-1146.5721040189092
37,13,0.006406619385342806,0,9.121060433033384e-06,0.3203309692671402,3203.309692671403
37,16,-0.010401891252955082,0,2.4044298141845212e-05,-0.5200945626477539,-5200.945626477542
37,18,-0.023096926713947977,0,0.00011854844969544083,-1.1548463356973986,-11548.463356973989
37,24,0.010921985815602829,0,2.6508838701384304e-05,0.5460992907801413,5460.992907801415
37,25,0.009148936170212762,0,1.8600674010361637e-05,0.4574468085106379,4574.468085106381
37,28,0.0028841607565011835,0,1.8485296154092176e-06,0.14420803782505914,1442.0803782505918
37,29,-0.03586288416075646,0,0.00028581032451729704,-1.4999999999999993,-17931.44208037823
38,1,-0.00984633569739952,0,2.0630063693792872e-05,-0.4923167848699759,-9627.659574468082
38,9,0.006430260047281307,0,5.0859776161991045e-05,0.3215130023640656,11855.791962174935
38,10,0.0015366430260047319,0,2.4763391562512953e-06,0.07683215130023653,-378.25059101654324
38,13,0.006583924349881803,0,9.380474316007437e-06,0.32919621749409017,6495.271867612304
38,16,0.006524822695035448,0,4.858736643522779e-05,0.326241134751772,-1938.5342789598176
38,18,0.0004728132387706789,0,0.00012102491304744696,0.023640661938533463,-11312.05673758865
38,24,-0.0009574468085106487,0,2.903637755757869e-05,-0.0478723404255322,4982.26950354609
38,25,0.007884160756501174,0,1.6384742303123314e-05,0.39420803782505875,8516.548463356969
38,28,0.009066193853427894,0,1.4303531940974718e-05,0.4533096926713947,5975.177304964539
38,29,0.0009101654846335679,0,0.0002932480046399527,0.039059857964152234,-17476.359338061447
39,1,0.0,0,2.0630063693792872e-05,0.4704491725768321,-4923.16784869976
39,9,0.0,0,5.0859776161991045e-05,-0.8640661938534281,3215.1300236406532
39,10,0.0,0,2.4763391562512953e-06,0.11465721040189092,768.3215130023659
39,13,0.0,0,9.380474316007437e-06,-0.3203309692671403,3291.9621749409016
39,16,0.0,0,4.8587366435227804e-05,0.5200945626477542,3262.411347517724
39,18,0.0,0,0.00012102491304744696,1.1548463356973988,236.40661938533947
39,24,0.0,0,2.903637755757869e-05,-0.5460992907801416,-478.72340425532434
39,25,0.0,0,1.6384742303123314e-05,-0.4574468085106383,3942.080378250587
39,28,0.0,0,1.4303531940974718e-05,-0.14420803782505903,4533.096926713947
39,29,0.0,0,0.0002932480046399527,1.5390598579641528,455.08274231678394
40,1,0.0,0,2.154451703686313e-05,0.49231678486997615,0.0
40,9,0.0,0,9.18849872792493e-06,-0.32151300236406527,0.0
40,10,0.0,0,5.247270643042174e-07,-0.07683215130023661,0.0
40,13,0.0,0,9.632902187770336e-06,-0.3291962174940903,0.0
40,16,0.0,0,9.46073582258881e-06,-0.32624113475177247,0.0
40,18,0.0,0,4.967830194595978e-08,-0.023640661938533945,0.0
40,24,0.0,0,2.037120869171615e-07,0.04787234042553244,0.0
40,25,0.0,0,1.3813331296522926e-05,-0.39420803782505875,0.0
40,28,0.0,0,1.826574910842972e-05,-0.45330969267139487,0.0
40,29,0.0,0,1.8408915764850165e-07,-0.04550827423167839,0.0
41,1,0.0,0,0.0,0.0,0.0
41,9,0.0,0,0.0,0.0,0.0
41,10,0.0,0,0.0,0.0,0.0
41,13,0.0,0,0.0,0.0,0.0
41,16,0.0,0,0.0,0.0,0.0
41,18,0.0,0,0.0,0.0,0.0
41,24,0.0,0,0.0,0.0,0.0
41,25,0.0,0,0.0,0.0,0.0
41,28,0.0,0,0.0,0.0,0.0
41,29,0.0,0,0.0,0.0,0.0
42,1,-0.0045656028368794436,0,4.632162058693693e-06,-0.22828014184397208,-2282.801418439722
42,9,0.0077866430260047385,0,1.3473735469872942e-05,0.3893321513002368,3893.3215130023696
42,10,0.0008865248226950578,0,1.746502802787786e-07,0.04432624113475287,443.2624113475289
42,13,-0.0007387706855791856,0,1.212849168602533e-07,-0.03693853427895927,-369.3853427895928
42,16,-0.007683215130023633,0,1.311817660760535e-05,-0.3841607565011815,-3841.6075650118164
42,18,-0.01031323877068558,0,2.363619865359383e-05,-0.5156619385342788,-5156.61938534279
42,24,-0.0032505910165484503,0,2.3480759904145527e-06,-0.16252955082742246,-1625.2955082742253
42,25,0.006117021276595749,0,8.315099844072242e-06,0.3058510638297874,3058.5106382978747
42,28,-0.014258274231678502,0,4.517741868127715e-05,-0.712913711583925,-7129.137115839251
42,29,-0.00930851063829786,0,1.925519340073432e-05,-0.46542553191489283,-4654.2553191489305
43,1,0.0,0,4.632162058693693e-06,-8.260248068793791e-17,-2282.801418439722
43,9,0.0,0,1.3473735469872942e-05,1.3889807758364334e-16,3893.3215130023696
43,10,0.0,0,1.746502802787786e-07,1.665274176117588e-17,443.2624113475289
43,13,0.0,0,1.2128491686025334e-07,-1.396005019111697e-17,-369.3853427895928
43,16,0.0,0,1.311817660760535e-05,-1.725325149057386e-16,-3841.6075650118164
43,18,0.0,0,2.363619865359383e-05,-1.8665694121041394e-16,-5156.61938534279
43,24,0.0,0,2.3480759904145527e-06,-4.971657000685799e-17,-1625.2955082742253
43,25,0.0,0,8.315099844072242e-06,1.4426045234829657e-16,3058.5106382978747
43,28,0.0,0,4.517741868127715e-05,-2.740615632851711e-16,-7129.137115839251
43,29,0.0,0,1.925519340073432e-05,-1.6504234772421509e-16,-4654.2553191489305
44,1,0.0,0,4.632162058693693e-06,0.22828014184397216,0.0
44,9,0.0,0,1.3473735469872942e-05,-0.3893321513002371,0.0
44,10,0.0,0,1.746502802787786e-07,-0.0443262411347529,0.0
44,13,0.0,0,1.2128491686025334e-07,0.036938534278959274,0.0
44,16,0.0,0,1.311817660760535e-05,0.38416075650118164,0.0
44,18,0.0,0,2.363619865359383e-05,0.5156619385342791,0.0
44,24,0.0,0,2.3480759904145527e-06,0.16252955082742251,0.0
44,25,0.0,0,8.315099844072242e-06,-0.30585106382978755,0.0
44,28,0.0,0,4.517741868127715e-05,0.712913711583925,0.0
44,29,0.0,0,1.925519340073432e-05,0.465425531914893,0.0
45,1,-0.005442850074220685,0,6.583248206765359e-06,-0.27214250371103416,-2721.4250371103426
45,9,0.006877783275606126,0,1.0511978396934964e-05,0.3438891637803062,3438.891637803063
45,10,-0.0022596074550552568,0,1.1346279668758432e-06,-0.11298037275276278,-1129.8037275276286
45,13,0.007768431469569531,0,1.3410783888310717e-05,0.38842157347847645,3884.2157347847656
45,16,-0.0007092198581560295,0,1.1177617937841304e-07,-0.03546099290780147,-354.6099290780148
45,18,0.009071416790367784,0,1.828680057434812e-05,0.453570839518389,4535.708395183892
45,24,0.0047171367309912435,0,4.9447508753037234e-06,0.23585683654956205,2358.568365495622
45,25,0.0006267524327890259,0,8.729302489043609e-08,0.03133762163945128,313.376216394513
45,28,0.006317004783110665,0,8.867677651076226e-06,0.3158502391555332,3158.5023915553325
45,29,-0.0013524657760184851,0,4.064808167336185e-07,-0.06762328880092425,-676.2328880092426
46,1,0.0,0,6.583248206765359e-06,-8.897511739479733e-17,-2721.4250371103426
46,9,0.0,0,1.0511978396934964e-05,1.3000982059442018e-16,3438.891637803063
46,10,0.0,0,1.1346279668758434e-06,-3.1274590032905613e-17,-1129.8037275276286
46,13,0.0,0,1.3410783888310717e-05,1.5715271108370396e-16,3884.2157347847656
46,16,0.0,0,1.1177617937841304e-07,-1.6142013317499074e-17,-354.6099290780148
46,18,0.0,0,1.8286800574348118e-05,1.3671725434738541e-16,4535.708395183892
46,24,0.0,0,4.9447508753037234e-06,7.998089741403278e-17,2358.568365495622
46,25,0.0,0,8.729302489043609e-08,1.1792011948585818e-17,313.376216394513
46,28,0.0,0,8.867677651076224e-06,1.0645898796904236e-16,3158.5023915553325
46,29,0.0,0,4.064808167336185e-07,-2.6540738878214218e-17,-676.2328880092426
47,1,0.0,0,6.583248206765359e-06,0.2721425037110343,0.0
47,9,0.0,0,1.0511978396934964e-05,-0.3438891637803064,0.0
47,10,0.0,0,1.1346279668758434e-06,0.11298037275276282,0.0
47,13,0.0,0,1.3410783888310717e-05,-0.3884215734784766,0.0
47,16,0.0,0,1.1177617937841304e-07,0.03546099290780149,0.0
47,18,0.0,0,1.8286800574348118e-05,-0.45357083951838917,0.0
47,24,0.0,0,4.9447508753037234e-06,-0.23585683654956213,0.0
47,25,0.0,0,8.729302489043609e-08,-0.0313376216394513,0.0
47,28,0.0,0,8.867677651076224e-06,-0.3158502391555333,0.0
47,29,0.0,0,4.064808167336185e-07,0.06762328880092426,0.0
48,1,0.0,0,0.0,0.0,0.0
48,9,0.0,0,0.0,0.0,0.0
48,10,0.0,0,0.0,0.0,0.0
48,13,0.0,0,0.0,0.0,0.0
48,16,0.0,0,0.0,0.0,0.0
48,18,0.0,0,0.0,0.0,0.0
48,24,0.0,0,0.0,0.0,0.0
48,25,0.0,0,0.0,0.0,0.0
48,28,0.0,0,0.0,0.0,0.0
48,29,0.0,0,0.0,0.0,0.0
49,1,0.0,0,0.0,0.0,0.0
49,9,0.0,0,0.0,0.0,0.0
49,10,0.0,0,0.0,0.0,0.0
49,13,0.0,0,0.0,0.0,0.0
49,16,0.0,0,0.0,0.0,0.0
49,18,0.0,0,0.0,0.0,0.0
49,24,0.0,0,0.0,0.0,0.0
49,25,0.0,0,0.0,0.0,0.0
49,28,0.0,0,0.0,0.0,0.0
49,29,0.0,0,0.0,0.0,0.0
50,1,0.0,0,0.0,0.0,0.0
50,9,0.0,0,0.0,0.0,0.0
50,10,0.0,0,0.0,0.0,0.0
50,13,0.0,0,0.0,0.0,0.0
50,16,0.0,0,0.0,0.0,0.0
50,18,0.0,0,0.0,0.0,0.0
50,24,0.0,0,0.0,0.0,0.0
50,25,0.0,0,0.0,0.0,0.0
50,28,0.0,0,0.0,0.0,0.0
50,29,0.0,0,0.0,0.0,0.0
